filename,date,PERSON,GPE,ORGANIZATION,MONEY,TIME
1101163445432,2002-03-30,"['Bob Story', 'Everett', 'Pilrang Owa']","['Alderwood', 'Country Shell', 'Dalke RV', 'Grandview', 'Lower Valley', 'Scoon Road', 'Shell', 'Sunny View Park']","['Country Foods USA', 'Country Store USA', 'Webmaster Copyright Hawk Press Inc.']",[],"['6 a.m.', '9 p.m.']"
1101163444963,2002-03-30,"['Ellie Olmsen', 'Middle Eastern', 'Susan']","['GRANGER', 'Granger', 'Issaquah', 'Lower Valley', 'Washington', 'Yakima Valley']",[],[],[]
1101163445666,2002-03-30,"['Aaron Bones', 'Dave', 'Jennifer', 'Jennifer Loffer', 'John Panni', 'Kris Diddens', 'Loffer, 25', 'Stan', 'Stan Davis']","['Alderwood', 'France', 'Paris', 'Puyallup', 'Tae-Kwon-Do']","['International School of Paris', 'Pioneer Elementary School', 'Rogers High School', 'School Board', 'Seattle Pacific University', 'Snoqualmie Valley School District', 'WSU', 'Washington State University', 'Webmaster Copyright Hawk Press Inc.', 'Whitworth College']",[],[]
1101163444697,2002-03-30,"['Erin Fishburn', 'Gina Popovic']","['Alderwood', 'Central Washington', 'Ellensburg', 'Yakima']","['National Organization for Women', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243139934,2003-03-30,"['Alex Balli', 'Bob Story', 'Bob Story,can', 'Class B Vikings', 'James Magana', 'Javier Galvan', 'Mabton Coach Kerry Snodgrass', 'Marcos', 'Marcos Zepeda', 'Nelson', 'Ray Elizondo']","['Cowiche', 'Mabton']","['Class', 'Hawk Press Inc.', 'Mabton High School', 'RBI']",[],['afternoon']
1101163443994,2002-03-31,"['Bettie Baser', 'Melissa Browning']","['Lower Valley', 'MABTON']","['Artz-Fox Elementary School', 'Grange', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163444463,2004-03-31,"['Aaron Richards', 'Albert Vollmer', 'Andrew Wesley Christenson', 'Arnold', 'Blades', 'Bonnie Bowes', 'Brenda', 'Bruce Mercer', 'Cameron Morris Greer', 'Cari Domas', 'Carl Vollmer', 'Chad Domas', 'Charles Delaney', 'Chris', 'Christian Shoman Greer', 'Clara Kirks', 'Dan', 'Dana', 'Derek', 'Drew', 'Emma Jean Blades Miller', 'Everett', 'Frank and Bessie Wilson Mercer', 'Fred Vollmer', 'Garold Howe', 'Gerald Anderson', 'Hazel', 'Homer W. Greer', 'Jay', 'Jeff Bowes', 'Jeffrey Loffer Christenson', 'Jerrydean', 'John', 'Joseph Terry Greer', 'Julie', 'Karl Vollmer', 'Kathleen Williams', 'Kelley Stacy', 'Kimberly Christenson', 'Larry Delaney', 'Lin Mercer', 'Linda', 'Lisa Richards', 'Lloyd Brice', 'Logan', 'Logan and Blake', 'Marcella', 'Marjorie and Maynard Huenefield', 'Martha Neugebauer', 'Mary Lou Bryant', 'Micah', 'NEDDRA MERCER DELANEY ANDERSON Neddra Mercer Delaney Anderson', 'NEDDRA MERCER DELANEY ANDERSON Neddra Mercer Delaney Anderson, 86', 'Othello', 'Pamela', 'Pete', 'Phillip BarnHart', 'RUTH BLADES GREER Hazel Ruth Blades Greer', 'RUTH BLADES GREER Hazel Ruth Blades Greer, 88', 'Ray', 'Ray Anderson', 'Raymond', 'Rena Bowes', 'Robyn', 'Rodney', 'Ron Anderson', 'Rosie Richards', 'Ruben Vollmer', 'S. West Camano Drive', 'SAMUEL VERNON RICHARDS Samuel Vernon Richards', 'SAMUEL VERNON RICHARDS Samuel Vernon Richards, 60', 'Sam', 'Samuel Richards', 'Sandra Pina', 'Scott', 'Shawn', 'Tammy Howe', 'Tammy Richards', 'Tatum', 'Terry', 'Thelma', 'Trevor', 'Willamina', '�Aunt Dee Dee.� Neddra']","['Acufab', 'Alderwood', 'Amherst', 'Australia', 'Boardman', 'Brownsville', 'Calif', 'California', 'Camano Island', 'Cheney', 'Clearfield', 'Condon', 'Conn.', 'Corvallis', 'Dallas', 'Fontana', 'Grand Coulee City', 'Grandview', 'Hermiston', 'Hillsboro', 'Jacksonville', 'Keizer', 'Kennewick', 'Lower Valley', 'Maryhill', 'Mathew', 'Memorial Gardens', 'Mesa', 'Milwaukie', 'New Fairfield', 'New Hampshire', 'New York', 'North Powder', 'Nouvella', 'Ontario', 'Ore.', 'Ore. Memorial', 'Oregon', 'Philomath', 'Portland', 'Prosser', 'Salem', 'South Dakota', 'Spokane', 'Sunbury', 'Tri-Cities', 'Utah', 'Washington', 'Wells Funeral Home', 'Wenatchee', 'Wheller', 'Zillah']","['American Lung Association', 'Army Depot', 'Camano Chapel', 'Crown Memorial Center', 'ESTHER EVA BARNSmart ESTHER EVA BARNSmart Esther Eva BarnHart', 'Eastern Washington State Teacher College', 'First Christian Church', 'Garden Club', 'Goldendale High School', 'Junior Women�s Club', 'Moxee', 'National Education Assoc.', 'National Guard', 'Novella Club', 'Oregon State University', 'Presbyterian Church', 'Webmaster Copyright Hawk Press Inc.', 'Wheeler Auto Court', 'Yakima Valley Junior College', 'church', 'secretary of church']",[],"['1 : 00 p.m.', '1 p.m.', '10 : 30 a.m.', '11 a.m.', '8 : 00 p.m.', '8 p.m.', '9 : 00 a.m.']"
1101163576010,2002-03-04,"['Aaron Bones', 'Harris Ford']","['Alderwood', 'Lynwood', 'Yakima']","['Ford', 'School Board', 'School District', 'Tom Denchel Ford', 'Webmaster Copyright Hawk Press Inc.']","['$ 13,429', '$ 14,212 each', '$ 20,195']",[]
1101163575775,2002-03-04,"['Betty', 'Jim Honeyford', 'OLYMPIA', 'Walt', 'Walter George']","['Ala.', 'Alderwood', 'Drainage District', 'Elberta', 'South Central Area', 'Yakima Conservation District', 'Yakima Valley']","['American Legion', 'Post', 'Sunnyview VFW Post', 'United States Army Reserve', 'Washington Association of Conservation Districts', 'Water Quality Committee for Yakima County', 'Webmaster Copyright Hawk Press Inc.', 'senators']",[],[]
1101163575541,2002-03-05,"['Aaron Bones', 'Braven Bendzak', 'Dave Plesha', 'Jesse Palacios', 'John Panni', 'Rex Luthor']","['Alderwood', 'Beckner', 'Cemetery', 'City of Alderwood', 'Grandview', 'McClain', 'Sheller Road', 'Van Belle', 'Washout', 'Yakima', 'Yakima County']","['Finance', 'Outlook Elementary School', 'Pioneer Elementary School', 'School District', 'Webmaster Copyright Hawk Press Inc.']","['$ 360,000']",[]
1101163574775,2002-03-05,"['Jhoanna', 'Lourdes', 'Milo Batista', 'Paul', 'Scott Kirby']","['Alderwood', 'Lower Valley', 'South America']","['Community Concert Association', 'Grandview Education Association', 'High School', 'Webmaster Copyright Hawk Press Inc.']","['$ 15', '$ 25', '$ 40']","['10 a.m.', '3 p.m.']"
1101163574541,2002-03-05,"['Anne', 'Bernie Siegel', 'Cleveland Signstage Theater', 'Courtney Spousta']","['Alderwood', 'Columbia River', 'GOLDENDALE', 'GRANDVIEW', 'Green Gables', 'Lower Valley', 'Matilda', 'Oregon', 'Toppenish', 'Washington', 'White Swan', 'YAKIMA']","['Allied Arts Center', 'Allied Arts Council of Yakima Valley', 'Frog', 'Goldendale High School', 'Grandview Christian Church', 'Maryhill Museum', 'Renowned', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Allied Arts Center']","['$ 10', '$ 2', '$ 21', '$ 27', '$ 6', '$ 7', '$ 8']","['1 : 30 p.m.', '10 : 15 a.m.', '10 a.m.', '12 : 30 p.m.', '4 p.m.', '5 p.m.', '6 p.m.', '7 p.m.', '7 p.m. Saturday evening', '8 p.m.', '9 a.m.']"
1101163575307,2002-03-05,"['Charles Damron', 'Melissa Browning']","['Alderwood', 'Emmitsburg', 'Grandview', 'Md.', 'Minnesota']","['Federal Emergency Management Agency', 'Grandview Fire Department', 'National Fire Academy', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243226622,2004-03-05,"['Hart Beat', 'Jamie Smart', 'Laura Bush']","['Alderwood', 'Moose', 'San Francisco']",['Hawk Press Inc.'],"['$ 4', 'more than $ 4.13']",[]
1101163575072,2004-03-05,"['Cloe Garrison', 'Oscar Hernandez', 'Partida', 'Robin Seifert', 'Thailee L. Paxon']","['Alderwood', 'Harrison', 'Prosser']","['Chief Kamiakin Elementary School', 'City Council', 'Council', 'Forum', 'Harrison Middle School', 'Outlook Elementary School', 'VOTE', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243205825,2003-03-08,"['Hank', 'Jeremy Huffman', 'Lisa Fairbairn', 'Melissa Browning']",['Alderwood'],"['Hawk Press Inc.', 'Outlook School']",[],[]
1101163574010,2004-03-08,"['ANTONIO URRUTIA Antonio �Tony� Urrutia', 'ANTONIO URRUTIA Antonio �Tony� Urrutia, 68', 'Alice Maltos', 'Anthony Wells', 'Anthony Wells II', 'Barbara', 'Barbara Mason', 'Benita', 'Brenda Shelton', 'Bruce Cates', 'Clarence Riggins', 'Donald Mitchell', 'Emily Wells', 'Eva Martinez', 'Frances Padilla', 'Gil', 'Isabel', 'Jean Alexander', 'Jeanie Dalrymple', 'John', 'Julie', 'Karen', 'Karen Hatch', 'Ken', 'Martha Wells', 'Mary Cruz', 'Mary Philip', 'MaryAnn Potter', 'Mathew Differding', 'Maxwell', 'Nelda', 'Parker', 'Rod Mitchell', 'Rodriguez', 'Sadie', 'Samantha Potter', 'Stephanie', 'Theresa Martinez', 'Tim Mitchell', 'Tony', 'Tyler Potter']","['Alderwood', 'Baja', 'Calif.', 'California', 'Columbia River', 'Copalis Beach', 'Cornelius', 'Grandview', 'Granger', 'Hanford', 'Heffron Road', 'Lower Valley', 'Lubbock', 'Mass', 'McMinnville', 'Ore.', 'Portland', 'Richland', 'Selah', 'Snipes Pump Road', 'Texas', 'Wapato', 'Wells Funeral Home', 'Yakima', 'Yakima Valley']","['Boeing', 'CLEVELAND LEE MITCHELL CLEVELAND LEE MITCHELL Cleveland Lee �Cleve� Mitchell', 'Cemetery Board', 'Church Advisory Board', 'Hospital Board', 'Parkside Care Center', 'St. Joseph Catholic Church', 'Union Gap', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Carpenters Local Union']",[],"['1 p.m.', '10 a.m.', '2 p.m.', '6 p.m.', '8 a.m.', '8 p.m.']"
1101163574307,2004-03-08,"['Denny Blaine', 'Ella Peebles', 'Lucille Cullen', 'Marjorie Cullen']","['Alderwood', 'County', 'Grandview', 'North First Street Conference Room', 'St.', 'YAKIMA', 'Yakima County', 'Yakima Valley']","['Division St.', 'Grandview Parks and Recreation Department', 'Harrison Middle School', 'Jr. Indelook Club', 'National Weather Service', 'Powell Museum', 'School Board', 'Webmaster Copyright Hawk Press Inc.', 'Yakima County Noxious Weed Board']",[],"['2 p.m.', '5 p.m.', '6 p.m.', '7 p.m.']"
1101163559104,2002-03-09,"['Eric Switzer', 'Jamie Smart', 'Michael Speights']","['Alderwood', 'Kennewick', 'Lower Valley', 'Richland', 'United States', 'Yakima']",['Webmaster Copyright Hawk Press Inc.'],['$ 1'],[]
1101163559338,2002-03-09,"['Bing', 'Ellie Olmsen', 'Jeff Dixon', 'Mike Carpenter']","['City of Grandview', 'Grandview', 'Wine Country Road']","['Auto Mania', 'Rainier', 'Webmaster Copyright Hawk Press Inc.']",['$ 500'],[]
1101163558635,2002-03-09,"['Ashley Lara', 'DECA', 'Jack Buechner', 'Lara, 882-8059', 'Washington D.C']","['GRANDVIEW', 'United States', 'Washington']","['Central Intelligence Agency', 'Congress', 'Grandview High School', 'International Club', 'Key Club', 'U.S. Department of State and Arlington National Cemetery', 'Webmaster Copyright Hawk Press Inc.', 'White House']",[],[]
1101163573713,2002-03-09,"['Dennis Birr', 'Jamie Smart', 'John Hughes']",['Alderwood'],"['Athletic Advisory Council', 'High School', 'Hughes', 'School Board', 'School District', 'Webmaster Copyright Hawk Press Inc.']",[],['night']
1101243205591,2003-03-09,"['Denver', 'Ellie Olmsen', 'Gaensbaur', 'James Gaensbauer']","['Alderwood', 'Colo.', 'GRANDVIEW', 'Prosser', 'South Pacific', 'United States', 'Valley']","['Corp.', 'Hawk Press Inc.', 'Health Services Corp.', 'National Health Services Corp.', 'Prosser Memorial Hospital', 'Valley Farm Workers Clinic', 'Vanderbilt University']",[],[]
1101243138731,2003-04-01,"['Bruce Rinz', 'Eric and Georgia Porter', 'Melissa Browning', 'Porters']","['Alderwood', 'Interim City']","['Board of Adjustment', 'Hawk Press Inc.']",[],['night']
1101243138543,2003-04-01,"['Bruce Rinz', 'Melissa Browning', 'Thomas Flood']","['Alderwood', 'Interim City']","['Board of Adjustment', 'Hawk Press Inc.', 'Planning Commission']",[],['night']
1101163443760,2004-04-01,['John Panni'],"['Alderwood', 'Birr', 'Pacific Northwest']","['High School Principal Dennis Birr', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Community College']",[],[]
1101163410072,2002-04-12,"['Bob Story', 'Celeste Loffer', 'Coach Kris Gonzalez', 'Devina Martinez', 'Erica', 'Jenny Wells', 'Jessica Cruz', 'Lacey Yanez', 'Monique Montelongo', 'Samantha Taylor', 'Viri', 'Viri Pasillas']","['Alderwood', 'East Valley', 'Ellensburg']","['Grizzlies', 'High School', 'Mid- Valley League', 'Webmaster Copyright Hawk Press Inc.']",[],['4 p.m.']
1101163424510,2002-04-12,"['Chris Newberry', 'Derek', 'Derek Uberuaga', 'Jacob Hazzard', 'John Panni', 'Martinez', 'Micah', 'Micah Zakahi', 'Michael Johnson', 'Michael Sanchez', 'Nathan Anderson', 'Pete Marquez', 'Ricky Adams', 'Tyler Esqueda']","['Alderwood', 'Ellensburg', 'Prosser', 'Selah', 'West Valley']","['High School', 'Mid- Valley League', 'Webmaster Copyright Hawk Press Inc.', 'the Rams']",[],[]
1101163409838,2002-04-12,"['Bruce Rinz', 'Councilman Tom Seeger', 'Councilwoman Jennie Angel', 'Gene Weinmann', 'John Panni', 'Pro- tem George Greenway', 'Rex Luthor']","['Alderwood', 'Interim City']","['COG', 'City Council', 'Council', 'Webmaster Copyright Hawk Press Inc.']","['$ 110,000', '$ 250,000', '$ 500,000']",[]
1101163409104,2002-04-13,"['LaSalle', 'Luz Rodriguez']","['Ahtanum Road', 'Alderwood', 'Goodman Road', 'Lino Gutierrez', 'Valley']","['Chief Kamiakin Elementary School', 'Christian Brothers', 'Community Learning Center', 'LaSalle High School', 'Pacific Science Center', 'School District', 'UNION GAP', 'University of Washington', 'Webmaster Copyright Hawk Press Inc.']",[],"['7 p.m.', '8 p.m.']"
1101163409338,2002-04-13,"['Aarika Hernandez', 'Abel Cardenas', 'Adrian Cantu', 'Adriana Cisneros', 'Alberto Barcenas', 'Alejandra Alanis', 'Alejandra Benitez', 'Alejandra Bobadilla', 'Alejandra Carrasco', 'Alejandra Sandoval', 'Alex Rivera', 'Alexander Henry', 'Alexis Espindola', 'Alexis Ramos', 'Ali Velasco', 'Alyson Waddle', 'Alyssa Boogerd', 'Alyssa Longoria', 'Amanda Graham', 'Amber Coder', 'Amber Kaiser', 'Ana Gomez', 'Andrea Bott', 'Andres Vargas', 'Andrew Flodin', 'Angela DeLaBarrera', 'Angelica Mata', 'Angelina Fernandez', 'Angelita Madrigal', 'Anika Zamora', 'Anthony Louie', 'Antonio Angel', 'Araceli Espindola', 'Arianeli Carrillo', 'Armando Perez', 'Ashleigh Emery', 'Ashley Bridges', 'Ashley Talbert', 'Ashley Wolfe', 'Ashlie Coder', 'Beatriz Campos', 'Beatriz Carrillo', 'Bertha Martinez', 'Beth Stiteler', 'Blanca Martinez', 'Brenda Barrios', 'Brice Rinehold', 'Brittany Messmore', 'Brittany Ritchey', 'Brittney Amaro', 'Brittney Bower', 'Cameron Boboth', 'Carina Gutierrez', 'Carla Perez', 'Carlos Castellanos', 'Carlos Martinez Jr.', 'Cassie Herndon', 'Catalina Ramirez', 'Celeste Salinas', 'Christopher Sambrano', 'Cindy Gudino', 'Claire Schilperoort', 'Clara Justo', 'Cristal Sandoval', 'Crystal Alejandre', 'Crystal Bonilla', 'Crystal Chiprez', 'Crystal Pacheco', 'Dacia Drollinger', 'Dahna Rodriguez', 'Damian Ramos', 'Daniel Pina', 'David Palomarez', 'David Reihs', 'David Salmeron', 'Desiree Samaniego', 'Desiree Winters', 'Deyma Cantu', 'Diana Picazo', 'Diego Burgueno', 'Elvira Chiprez', 'Emily Shuttleworth', 'Emily Slinker', 'Emily Van de Graaf', 'Emmanuel Delgado', 'Eric Rodriguez', 'Erica Anderson', 'Erica Sabedra', 'Erick Vizguerra', 'Fermin Fernandez', 'Fernando Salcedo', 'Fernando Torres', 'Francisco Ramirez', 'Francisco Sanchez', 'Gabriela Castillo', 'Gabriela Del Angel', 'Gabriela Navarro', 'Geneda Benitez', 'Genesis Mendez', 'Gilberto Villalobos', 'Hali Soto', 'Hannah Seeger', 'Haydee Navarro', 'Helen Burgard', 'Ignacio Mojica', 'Isaac Romero', 'Isidro Granados', 'Ivan Mercado', 'Jacob Brandvold', 'Jacob Rogers', 'Jaime Briones', 'Jaime Ramos', 'Jamie Valencia', 'Jamie Zijlstra', 'Janelle Mendoza', 'Jasper Rubalcava', 'Javier Estrada', 'Jeanette Alvarez', 'Jeanette Hernandez', 'Jefferson Bonny', 'Jessica Alvarez', 'Jessica Gonzalez', 'Jessica Guizar', 'Jessica Isquierdo', 'Jessica Verduzco', 'Jesus Carrillo', 'Jesus Solis', 'Joanna Chiprez', 'Joaquin Perez', 'Joceline Wynn', 'Jonas Lain', 'Jose Alvarez', 'Jose Moncada', 'Jose Trevino', 'Jose Vargas', 'Joseph Villanueva', 'Joshua Gonzales', 'Jovan Vargas', 'Juan Ballesteros', 'Juan Benitez', 'Juanita Tellez', 'Judith Licona', 'Julianna Robert', 'Julie Marin', 'Julie Wedam', 'Justin Bos', 'Kaitlin Jeske', 'Kassandra Flores', 'Kassandra Luther', 'Katie Johnson', 'Katya Sanchez', 'Kayla Rollinger', 'Kellie Zamora', 'Kelsee Thomas', 'Kelsey Rollinger', 'Kyle Pearson', 'Lacy Bogart', 'Laura Mendoza', 'Levi Hagert', 'Linda Escareno', 'Lucerito Salcedo', 'Luis Martinez', 'Maria Alvarado', 'Maria Gomez', 'Maria Martinez', 'Maria Ramirez', 'Maria Ramos', 'Maria Serrano', 'Maribel Gomez', 'Maritza Mendoza', 'Martha Macias', 'Martin Martinez', 'Mathew Santoy', 'Matthew Jongsma', 'Megan Razey', 'Megan Tyler', 'Melinda Amaro', 'Melissa Miller', 'Melissa Stamschror', 'Melodie Casas', 'Micah McNerney', 'Michael Bermudez', 'Michael Watts', 'Mitchell Gabino', 'Molly Dolan', 'Monica Corona', 'Monica Martinez', 'Monica Velazquez', 'Nancy Lopez', 'Naomy Velasco', 'Nathan Cornelius', 'Nicholas Martinez', 'Nicole Southern', 'Nigel Weenink', 'Noemi Correa', 'Noemi Ortiz', 'Norberto Bobadilla', 'Oscar Luna', 'Oscar Torres', 'Oscar Zamorano', 'Paloma Mata', 'Patricia Madrigal', 'Pedro Garibaldo', 'Petra Carrillo', 'Rachel Corona', 'Rebeca Barrios', 'Regina Mendez', 'Ricardo Mendoza', 'Riley Moore', 'Rocio Gonzalez', 'Rocio Ramos', 'Rogelio Chavez', 'Rosa Moreno', 'Rubi Chavez', 'Ryan Alaniz', 'Ryan Coder', 'Samantha Bridger', 'Samantha Monterrey', 'Samantha Pearson', 'Samantha Perales', 'Samuel Comstock', 'Sandra Cambron', 'Sandra Duarte', 'Sandra Flores', 'Sarah Kilian', 'Sarah Melendrez', 'Sarah Palacios', 'Sarah Valencia', 'Sergio Abundiz', 'Shana Zamarron', 'Silvia Ramirez', 'Soledad Martinez', 'Sonia Saucedo', 'Stephanie Cornwell', 'Stephanie Garza', 'Stephanie Gonzalez', 'Steven Romero', 'Susana Carrasco', 'Tarah Cruz', 'Teresa Ramos', 'Thomas Bieber', 'Tristan Abbott', 'Vanessa Castillo', 'Victoria Ramos', 'Virgina Frausto', 'Zachary Mains']","['Alderwood', 'Hathaway']","['HMS', 'Harrison Middle School', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101243095965,2003-04-13,"['Bruce Rinz', 'Councilmen Tom Seeger', 'Dave Fonfara', 'George Greenway', 'John Panni', 'John Torch', 'Per', 'Pro- tem Greenway', 'Rex Luthor', 'Robert Rockford', 'Scott McClure', 'Sue']","['Alderwood', 'Assistant City', 'Chelan', 'Councilman Torch', 'New Mexico', 'Provo', 'Utah']","['Alamogordo', 'Brigham Young University', 'Brush', 'City Council', 'Council', 'Hawk Press Inc.']","['$ 20,000', '$ 325', '$ 50', '$ 87,500']",['night']
1101163408369,2002-04-14,"['Ellie Olmsen', 'Sid Ottem']","['Alderwood', 'Grandview', 'Lower Valley', 'State', 'Toppenish', 'Valley', 'White Swan', 'YAKIMA', 'Yakima County']","['LaSalle High School', 'Municipal Court', 'Webmaster Copyright Hawk Press Inc.', 'court commissioner']",[],[]
1101163408135,2002-04-14,"['Ellie Olmsen', 'Jim Herriman', 'Sharon Fisher', 'Wallace Way']","['Alderwood', 'Grandview', 'Prosser', 'Yakima Valley']","['Daybreak Rotary Club', 'PRCA', 'Professional Rodeo Cowboy Association', 'University of Washington', 'Webmaster Copyright Hawk Press Inc.', 'Yakima Valley Fair']",[],['morning']
1101163408869,2002-04-14,"['Chris Newberry', 'Derek', 'Derek Uberuaga', 'John Panni', 'Martinez', 'Micah Zakahi', 'Michael Johnson', 'Nathan Anderson', 'Pete Marquez', 'Teammate Tyler Esqueda']","['Alderwood', 'Ellensburg', 'Hanford', 'Yakima Valley']","['High School', 'Mid- Valley League', 'Webmaster Copyright Hawk Press Inc.']",[],[]
1101163408635,2004-04-14,"['Bob Story', 'Bob Story,can', 'Doc', 'Doc Hastings', 'George W. Bush', 'Washington Farm']","['Alderwood', 'Central Washington', 'District', 'Hanford Nuclear Reservation', 'Iraq', 'Pasco', 'U.S.', 'Wapato', 'Washington']",['Webmaster Copyright Hawk Press Inc.'],['$ 200 million'],['afternoon']
1101243094981,2003-04-15,"['Colleen Byam', 'David McFadden', 'Doc Hastings', 'Economic Development', 'Ellie Olmsen', 'Larry Duff', 'Mike Bren', 'Rick Gray', 'Wendy Holden']","['Alderwood', 'Fourth District', 'Grandview', 'Lower Valley', 'U.S.', 'Valley', 'Woodall Road']","['County Development Association', 'Grandview School District', 'Hawk Press Inc.', 'Wal-Mart Distribution Center', 'Wal-Mart Stores Inc.', 'Washington State Department of Community']",[],['morning']
1101163356500,2004-04-16,"['John Panni', 'Laurel Sulfate', 'Rex Luthor']","['Alderwood', 'US']","['Boynton Laboratories', 'Drug Administration', 'FDA', 'Hawk Press Inc.', 'National Academy of Sciences', 'UK Medical Research Council', 'US Food']",[],[]
